customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction
2086,57,Female,32,6,0,6,Standard,Annual,3239.74,6
2087,28,Male,8,7,1,8,Premium,Monthly,3267.57,4
2088,20,Female,4,23,9,19,Basic,Annual,1934.74,23
2089,23,Female,30,21,2,14,Premium,Annual,288.86,45
2090,26,Male,19,17,3,22,Premium,Annual,3717.08,1
2091,23,Male,23,27,8,11,Standard,Quarterly,3609.6,56
2092,26,Female,18,9,0,12,Basic,Monthly,2697.61,34
2093,56,Female,53,22,2,21,Premium,Quarterly,2139.71,15
2094,48,Female,29,13,2,3,Premium,Monthly,2737.75,4
2095,49,Female,23,9,5,9,Basic,Annual,3759.4,27
2096,58,Female,33,27,4,27,Premium,Annual,3592.65,13
2097,67,Male,52,16,2,23,Standard,Quarterly,3324.74,55
2098,29,Female,47,4,3,2,Premium,Annual,4528.51,46
2099,25,Female,18,2,6,23,Standard,Annual,3088.45,47
2100,25,Female,54,13,2,28,Standard,Annual,171.1,40
2101,67,Male,44,13,8,4,Standard,Monthly,3128.51,32
2102,45,Male,33,19,7,3,Standard,Monthly,3101.54,9
2103,37,Female,7,12,1,18,Standard,Quarterly,441.22,37
2104,64,Female,51,4,4,14,Standard,Monthly,2195.88,25
2105,24,Male,28,10,3,29,Premium,Annual,3290.37,57
2106,28,Male,1,16,4,27,Basic,Annual,3552.06,3
2107,37,Male,56,28,2,25,Premium,Annual,4475.94,39
2108,33,Male,39,24,9,22,Basic,Quarterly,4222.77,40
2109,21,Female,34,19,0,28,Premium,Annual,671.1,16
2110,23,Male,39,8,7,6,Basic,Annual,3083.04,17
2111,39,Female,19,6,8,28,Premium,Quarterly,3022.76,27
2112,43,Female,31,4,7,21,Standard,Monthly,1588.36,10
2113,20,Male,13,7,3,2,Basic,Monthly,1002.12,53
2114,58,Male,57,14,1,24,Premium,Monthly,1077.59,1
2115,59,Male,24,27,3,29,Standard,Quarterly,969.98,51
2116,31,Male,5,13,8,26,Premium,Quarterly,4050.69,50
2117,28,Female,23,21,9,15,Basic,Annual,827.13,29
2118,35,Female,19,5,8,14,Premium,Annual,1395.52,18
2119,29,Female,1,9,4,17,Premium,Quarterly,1167.16,52
2120,40,Male,33,29,4,2,Standard,Quarterly,3593.0,32
2121,29,Female,59,3,9,13,Standard,Annual,876.14,37
2122,30,Male,50,10,2,0,Standard,Annual,217.92,43
2123,42,Female,56,15,5,6,Basic,Annual,1933.7,33
2124,62,Male,33,20,6,1,Standard,Monthly,1594.96,59
2125,68,Female,32,21,9,9,Basic,Monthly,2048.75,22
2126,36,Female,59,17,8,23,Standard,Annual,3793.7,43
2127,63,Male,28,23,6,24,Standard,Quarterly,160.6,11
2128,53,Female,37,24,2,15,Standard,Monthly,284.77,37
2129,62,Female,41,6,6,11,Standard,Annual,1352.66,29
2130,25,Male,12,25,0,26,Basic,Monthly,4457.12,20
2131,46,Male,9,3,1,29,Basic,Quarterly,928.47,22
2132,49,Male,50,18,3,17,Basic,Quarterly,4985.49,32
2133,68,Male,55,5,6,5,Standard,Quarterly,4047.89,50
2134,61,Male,11,13,8,26,Standard,Annual,2335.07,8
2135,35,Female,33,25,4,16,Standard,Annual,3764.53,22
2136,23,Male,19,27,7,7,Basic,Monthly,2642.19,15
2137,35,Female,54,1,6,20,Premium,Annual,2873.36,35
2138,36,Female,57,17,4,8,Premium,Annual,2945.78,16
2139,39,Male,42,26,2,18,Premium,Annual,3278.73,52
2140,54,Female,34,3,2,1,Basic,Monthly,397.74,44
2141,49,Female,7,26,5,6,Premium,Annual,3120.84,29
2142,58,Male,31,19,9,10,Basic,Quarterly,3613.05,34
2143,20,Female,52,21,3,22,Basic,Annual,1622.54,20
2144,45,Male,2,20,2,12,Standard,Annual,4895.04,57
2145,27,Male,19,22,3,9,Standard,Quarterly,807.78,52
2146,68,Male,38,12,2,14,Basic,Monthly,4561.17,13
2147,52,Female,32,8,9,20,Premium,Annual,3414.6,56
2148,46,Female,10,8,5,6,Basic,Annual,3355.14,51
2149,32,Female,41,15,6,27,Basic,Annual,4392.51,13
2150,50,Female,8,11,3,5,Premium,Annual,4175.47,31
2151,24,Male,26,20,2,24,Standard,Quarterly,1792.63,21
2152,29,Female,30,1,2,11,Basic,Annual,3556.31,50
2153,66,Male,11,29,2,2,Standard,Monthly,347.95,30
2154,47,Female,41,16,8,15,Standard,Quarterly,2373.69,57
2155,38,Female,20,14,2,19,Standard,Quarterly,4695.11,48
2156,48,Female,20,7,2,8,Basic,Monthly,1443.04,25
2157,41,Female,9,6,7,9,Premium,Annual,344.86,30
2158,37,Female,8,21,3,29,Premium,Annual,2956.43,10
2159,54,Male,15,4,6,12,Standard,Annual,1839.99,7
2160,21,Female,34,22,2,7,Standard,Monthly,1960.45,34
2161,45,Female,24,8,7,25,Premium,Quarterly,2954.04,4
2162,61,Female,33,22,2,5,Standard,Annual,3145.79,22
2163,37,Female,41,19,4,27,Premium,Monthly,2242.88,57
2164,41,Male,41,25,0,2,Premium,Monthly,2586.99,29
2165,67,Female,45,3,4,11,Basic,Annual,4966.95,54
2166,66,Male,40,4,5,8,Standard,Monthly,4790.02,4
2167,68,Female,27,13,6,8,Standard,Annual,3565.85,1
2168,49,Male,21,21,1,10,Basic,Annual,891.25,48
2169,58,Male,5,27,1,5,Premium,Annual,1863.8,23
2170,53,Male,35,2,8,1,Standard,Quarterly,4427.13,23
2171,51,Male,21,11,9,6,Basic,Monthly,2175.47,6
2172,53,Male,4,16,0,8,Premium,Quarterly,4781.3,51
2173,19,Female,49,10,1,24,Basic,Annual,2492.68,5
2174,32,Male,48,15,1,18,Basic,Monthly,4322.67,23
2175,51,Female,16,27,9,17,Basic,Annual,273.36,38
2176,53,Male,57,10,6,11,Basic,Monthly,2227.4,7
2177,23,Male,31,2,5,20,Premium,Annual,3531.28,5
2178,56,Female,26,6,8,10,Basic,Monthly,4331.47,33
2179,59,Male,52,14,6,9,Premium,Annual,3087.2,26
2180,68,Male,35,2,2,28,Basic,Annual,948.98,59
2181,68,Male,6,10,2,22,Basic,Quarterly,4440.39,21
2182,29,Male,33,17,0,2,Standard,Quarterly,2916.58,34
2183,20,Female,21,8,7,11,Standard,Monthly,629.29,26
2184,62,Male,16,26,0,3,Standard,Monthly,2372.85,10
2185,35,Male,47,16,1,9,Standard,Quarterly,3524.82,2
2186,57,Female,39,14,6,1,Basic,Annual,2309.98,20
2187,38,Female,34,10,0,11,Basic,Annual,4366.87,14
2188,32,Male,42,13,3,27,Premium,Monthly,2176.1,54
2189,50,Male,57,1,8,10,Basic,Monthly,2958.92,53
2190,52,Female,15,10,7,13,Premium,Annual,1134.74,7
2191,43,Male,6,22,7,14,Basic,Quarterly,2612.16,10
2192,25,Female,2,12,2,13,Basic,Monthly,1192.0,31
2193,53,Male,24,17,4,25,Premium,Annual,1203.42,8
2194,65,Female,56,24,3,28,Standard,Monthly,1471.52,58
2195,47,Female,49,14,7,11,Basic,Quarterly,316.58,1
2196,40,Female,28,5,6,28,Standard,Monthly,900.22,29
2197,59,Male,1,19,6,1,Premium,Annual,2179.37,31
2198,61,Male,1,5,9,22,Basic,Quarterly,742.2,8
2199,31,Male,28,15,9,1,Premium,Annual,753.59,16
2200,31,Male,36,13,6,0,Basic,Quarterly,4842.87,46
2201,19,Female,20,17,0,19,Premium,Annual,2192.78,19
2202,54,Female,48,1,6,14,Premium,Monthly,2078.29,26
2203,22,Female,8,28,3,29,Standard,Quarterly,1411.9,10
2204,55,Male,1,14,2,21,Standard,Quarterly,2610.99,18
2205,62,Male,26,4,4,9,Standard,Quarterly,3020.72,2
2206,58,Male,51,25,1,25,Basic,Monthly,2149.11,37
2207,64,Female,43,9,7,19,Premium,Quarterly,2029.66,29
2208,31,Male,49,17,8,0,Standard,Monthly,3532.09,2
2209,56,Male,25,3,4,0,Basic,Monthly,4753.91,52
2210,42,Female,10,13,2,24,Standard,Quarterly,4401.33,3
2211,37,Female,12,12,9,0,Basic,Annual,681.24,24
2212,19,Male,41,16,6,22,Premium,Quarterly,3296.31,9
2213,56,Female,7,4,0,10,Premium,Annual,134.53,43
2214,23,Male,12,18,9,27,Premium,Annual,3202.15,48
2215,34,Female,47,23,2,27,Basic,Quarterly,2375.33,14
2216,42,Female,40,3,8,11,Premium,Quarterly,2506.45,46
2217,45,Female,17,17,1,14,Basic,Annual,2981.33,54
2218,19,Male,5,1,8,13,Basic,Quarterly,3739.01,52
2219,52,Male,14,19,0,22,Basic,Quarterly,3674.34,43
2220,54,Male,34,22,3,0,Premium,Monthly,317.95,11
2221,22,Female,48,4,9,0,Premium,Annual,3708.82,50
2222,18,Female,17,17,5,5,Premium,Monthly,4166.1,43
2223,57,Female,35,7,6,23,Basic,Quarterly,434.05,24
2224,29,Female,55,2,2,22,Premium,Quarterly,1682.44,14
2225,53,Male,1,12,8,21,Basic,Monthly,3981.11,51
2226,62,Male,59,5,3,25,Premium,Monthly,2516.22,18
2227,40,Male,50,16,4,2,Basic,Quarterly,3504.97,36
2228,64,Female,50,8,7,13,Standard,Annual,2561.35,13
2229,48,Female,36,23,2,27,Premium,Monthly,4893.29,34
2230,28,Male,15,27,7,26,Premium,Annual,4687.35,19
2231,27,Female,19,28,0,22,Basic,Quarterly,1477.61,41
2232,20,Male,51,8,7,5,Basic,Annual,1990.84,55
2233,31,Female,42,13,9,7,Basic,Annual,2213.6,11
2234,33,Female,5,26,7,19,Standard,Quarterly,610.6,49
2235,27,Male,19,14,5,24,Premium,Quarterly,2079.97,26
2236,46,Male,43,11,4,14,Basic,Quarterly,3896.75,5
2237,27,Female,39,6,8,16,Standard,Annual,4249.79,21
2238,29,Male,5,16,5,27,Standard,Monthly,4442.05,9
2239,47,Male,52,23,0,28,Basic,Quarterly,171.34,48
2240,58,Female,12,25,5,22,Premium,Quarterly,3965.15,12
2241,18,Female,19,22,0,8,Basic,Monthly,2562.88,1
2242,22,Female,47,25,5,15,Basic,Quarterly,1110.18,49
2243,37,Male,12,15,2,25,Basic,Quarterly,2543.85,14
2244,25,Female,36,16,5,29,Standard,Monthly,4236.88,26
2245,60,Female,12,13,5,0,Standard,Annual,2227.82,7
2246,29,Female,18,12,0,25,Premium,Annual,4953.26,55
2247,18,Female,49,18,8,15,Standard,Annual,3121.75,59
2248,37,Female,51,29,7,18,Basic,Quarterly,2499.84,16
2249,45,Male,48,18,1,22,Standard,Monthly,1544.96,15
2250,60,Female,43,14,1,8,Premium,Annual,154.15,56
2251,54,Female,34,2,4,29,Basic,Monthly,3091.69,4
2252,64,Male,48,22,9,16,Basic,Annual,2929.73,30
2253,54,Female,33,2,1,5,Standard,Annual,2632.39,23
2254,29,Female,49,3,0,26,Standard,Quarterly,2734.75,22
2255,54,Male,18,29,1,13,Premium,Annual,4233.26,15
2256,66,Female,57,24,4,17,Basic,Annual,1652.66,17
2257,66,Male,29,8,9,20,Premium,Monthly,2796.24,2
2258,61,Female,45,11,6,13,Standard,Quarterly,3431.74,8
2259,45,Male,5,12,4,22,Basic,Quarterly,1128.11,6
2260,64,Male,25,4,0,29,Standard,Annual,4631.62,39
2261,32,Female,24,9,6,6,Basic,Quarterly,3711.9,56
2262,23,Male,29,24,5,9,Premium,Monthly,361.15,28
2263,61,Male,59,17,6,15,Basic,Quarterly,4339.02,48
2264,37,Female,38,24,1,6,Standard,Annual,4656.36,5
2265,67,Female,33,16,4,27,Basic,Quarterly,3988.98,21
2266,31,Male,10,17,7,19,Premium,Quarterly,2188.5,50
2267,19,Female,37,15,6,27,Standard,Annual,4972.45,20
2268,26,Male,33,20,5,5,Premium,Quarterly,709.74,43
2269,54,Male,23,26,5,26,Basic,Quarterly,2729.37,34
2270,37,Female,58,22,0,25,Basic,Annual,934.91,7
2271,43,Female,11,7,0,5,Basic,Annual,2252.81,30
2272,46,Male,24,10,6,6,Basic,Monthly,4644.38,30
2273,18,Female,24,29,2,24,Standard,Annual,3991.88,15
2274,52,Female,7,4,5,21,Basic,Annual,3932.2,27
2275,23,Male,50,24,4,27,Standard,Quarterly,1833.88,9
2276,54,Male,21,24,2,25,Standard,Annual,4677.92,27
2277,22,Male,20,14,5,16,Standard,Quarterly,1904.48,2
2278,50,Male,53,14,2,7,Basic,Annual,295.87,36
2279,66,Male,10,14,7,1,Basic,Monthly,3225.23,27
2280,68,Male,25,25,6,18,Premium,Monthly,1876.97,47
2281,31,Female,47,14,8,27,Basic,Quarterly,853.25,40
2282,29,Male,36,22,4,20,Basic,Quarterly,4679.82,25
2283,59,Female,48,20,0,21,Basic,Quarterly,3222.47,36
2284,37,Female,47,18,9,6,Standard,Monthly,4708.6,40
2285,67,Male,15,15,7,11,Premium,Monthly,2956.6,7
2286,41,Female,44,23,1,19,Basic,Annual,412.93,13
2287,60,Male,40,26,5,2,Premium,Annual,246.71,37
2288,51,Female,40,19,0,24,Standard,Quarterly,4512.75,20
2289,42,Male,50,27,5,3,Premium,Monthly,289.77,54
2290,67,Male,6,13,3,24,Premium,Annual,3114.36,22
2291,46,Male,37,12,4,24,Premium,Monthly,1560.08,18
2292,56,Male,2,19,9,10,Premium,Monthly,3469.52,51
2293,48,Female,12,19,6,11,Premium,Quarterly,1495.14,11
2294,64,Female,58,20,5,29,Standard,Monthly,282.39,6
2295,60,Female,4,2,0,18,Basic,Quarterly,3681.11,4
2296,67,Female,23,29,8,18,Premium,Annual,1623.42,3
2297,40,Female,13,29,5,28,Standard,Monthly,2798.91,52
2298,61,Male,17,21,5,29,Standard,Quarterly,3891.94,6
2299,55,Male,31,3,8,10,Basic,Monthly,3543.83,15
2300,37,Male,16,10,9,12,Standard,Monthly,1808.0,3
2301,40,Male,41,5,4,23,Basic,Annual,3764.35,17
2302,62,Male,26,12,5,0,Premium,Quarterly,4635.84,30
2303,69,Female,28,29,5,5,Standard,Monthly,3088.88,22
2304,33,Male,1,7,6,21,Standard,Monthly,3547.18,2
2305,67,Male,47,9,8,24,Standard,Annual,4342.95,57
2306,59,Female,12,2,4,15,Premium,Monthly,4233.84,16
2307,25,Female,37,25,4,1,Basic,Quarterly,1822.85,22
2308,67,Male,55,10,3,13,Basic,Quarterly,4959.33,49
2309,38,Male,56,6,9,23,Standard,Quarterly,239.97,11
2310,18,Female,50,12,3,22,Standard,Monthly,4934.87,36
2311,25,Male,20,6,7,17,Premium,Monthly,1305.39,53
2312,46,Male,2,27,1,16,Premium,Quarterly,2258.14,12
2313,49,Male,36,3,9,19,Basic,Monthly,4430.07,40
2314,55,Female,15,10,7,17,Standard,Annual,1297.21,35
2315,22,Male,38,29,1,18,Standard,Quarterly,1201.43,43
2316,64,Male,22,9,0,29,Standard,Annual,3251.23,45
2317,39,Female,44,20,9,14,Standard,Annual,3556.71,57
2318,64,Female,50,5,8,1,Premium,Monthly,136.61,41
2319,51,Female,32,3,7,29,Premium,Monthly,2307.18,15
2320,18,Male,59,5,5,24,Basic,Quarterly,2496.63,44
2321,43,Female,20,8,3,3,Standard,Monthly,1431.99,42
2322,60,Male,36,8,1,0,Premium,Annual,2775.94,59
2323,27,Female,33,14,7,7,Standard,Monthly,857.43,21
2324,47,Male,15,24,2,19,Basic,Quarterly,1685.67,4
2325,67,Female,50,22,9,13,Standard,Monthly,3594.87,7
2326,35,Male,46,17,3,25,Premium,Annual,4381.55,29
2327,34,Male,3,11,4,10,Premium,Annual,2987.96,41
2328,43,Female,29,26,3,26,Basic,Quarterly,466.74,6
2329,25,Female,47,16,7,23,Basic,Quarterly,3425.85,39
2330,64,Male,27,28,8,23,Standard,Monthly,4498.23,17
2331,57,Female,5,6,0,24,Standard,Monthly,2571.14,36
2332,66,Male,59,28,1,13,Premium,Quarterly,2519.09,2
2333,29,Female,56,11,3,27,Premium,Annual,4957.93,17
2334,44,Female,31,10,0,15,Premium,Monthly,3217.86,29
2335,25,Male,22,23,5,9,Basic,Quarterly,4049.54,27
2336,42,Female,35,9,4,6,Basic,Quarterly,3267.82,7
2337,63,Female,54,28,6,15,Basic,Annual,1182.49,11
2338,21,Male,7,24,5,3,Standard,Quarterly,1491.98,26
2339,50,Male,6,27,2,11,Basic,Monthly,3361.96,52
2340,18,Female,26,28,4,11,Standard,Monthly,2334.75,50
2341,36,Male,54,24,2,29,Standard,Quarterly,2081.3,53
2342,48,Female,1,15,8,1,Standard,Quarterly,210.01,39
2343,33,Female,19,7,1,5,Basic,Annual,4433.41,32
2344,31,Male,7,18,5,19,Premium,Annual,4434.04,50
2345,65,Male,36,1,8,14,Basic,Quarterly,2358.76,23
2346,22,Male,12,15,9,14,Basic,Monthly,3533.62,51
2347,58,Male,20,2,6,21,Basic,Annual,971.31,46
2348,43,Male,23,22,4,15,Standard,Quarterly,2568.67,40
2349,45,Male,25,29,1,23,Premium,Annual,2250.44,7
2350,19,Female,30,2,1,2,Basic,Annual,3317.41,1
2351,67,Female,59,10,3,0,Basic,Annual,2401.26,25
2352,23,Male,29,20,9,20,Standard,Annual,2542.33,31
2353,26,Female,31,15,1,11,Basic,Annual,1548.99,6
2354,50,Female,18,10,7,14,Basic,Annual,337.27,28
2355,58,Female,41,19,9,18,Standard,Monthly,4593.43,31
2356,42,Female,19,22,6,5,Basic,Annual,159.93,36
2357,65,Male,54,28,6,18,Premium,Quarterly,1478.49,16
2358,30,Female,4,28,2,16,Standard,Quarterly,2293.29,15
2359,26,Female,1,13,6,8,Premium,Annual,1663.55,22
2360,30,Male,41,24,7,20,Basic,Annual,2804.4,18
2361,48,Male,59,11,4,12,Standard,Quarterly,2361.9,50
2362,58,Male,15,22,0,14,Standard,Annual,1351.83,8
2363,28,Male,54,2,0,15,Basic,Quarterly,531.3,10
2364,21,Female,8,21,3,12,Premium,Quarterly,773.92,37
2365,51,Male,15,27,1,1,Basic,Monthly,2482.97,39
2366,55,Female,15,13,6,1,Standard,Monthly,4245.13,49
2367,63,Female,50,22,2,10,Standard,Quarterly,593.13,6
2368,21,Male,39,25,3,29,Standard,Annual,3418.31,43
2369,55,Male,22,22,8,24,Basic,Quarterly,3981.25,59
2370,36,Male,18,26,1,27,Basic,Quarterly,1456.18,10
2371,23,Male,16,21,7,15,Basic,Annual,3374.37,39
2372,51,Male,2,1,0,16,Premium,Monthly,3464.62,58
2373,35,Male,36,26,2,25,Premium,Quarterly,3568.18,7
2374,30,Female,20,5,3,2,Premium,Monthly,4464.96,42
2375,58,Female,16,21,5,27,Standard,Annual,2052.78,45
2376,40,Female,3,22,0,28,Premium,Monthly,1294.08,35
2377,36,Female,56,7,7,28,Standard,Annual,2764.84,28
2378,62,Male,30,13,1,25,Premium,Annual,406.49,25
2379,28,Male,55,13,4,26,Premium,Monthly,1736.21,28
2380,18,Female,2,20,5,22,Standard,Quarterly,4427.8,9
2381,41,Female,35,23,7,29,Basic,Quarterly,2707.08,5
2382,24,Female,26,21,2,0,Premium,Annual,2239.71,57
2383,42,Male,57,6,8,17,Standard,Monthly,1401.85,16
2384,38,Male,5,20,4,13,Basic,Monthly,1326.84,29
2385,32,Male,2,12,7,21,Basic,Monthly,1259.4,43
2386,18,Female,51,8,3,8,Basic,Monthly,4163.24,55
2387,29,Female,56,9,8,27,Standard,Annual,4926.6,23
2388,24,Male,20,18,7,8,Premium,Monthly,2720.51,57
2389,32,Male,34,28,4,11,Premium,Monthly,491.18,18
2390,38,Female,34,11,2,23,Premium,Quarterly,3780.09,26
2391,36,Female,54,20,0,29,Basic,Annual,4397.57,47
2392,46,Male,56,11,4,2,Premium,Monthly,4663.02,5
2393,42,Female,55,24,4,1,Standard,Monthly,3181.0,8
2394,50,Male,20,24,3,0,Premium,Annual,2583.72,40
2395,66,Male,50,15,9,26,Premium,Annual,3140.58,19
2396,49,Female,25,9,9,26,Premium,Quarterly,163.46,37
2397,66,Female,20,3,7,8,Premium,Annual,3311.56,28
2398,52,Female,25,17,2,12,Standard,Monthly,3577.27,4
2399,61,Male,53,25,9,29,Premium,Quarterly,3637.95,20
2400,55,Female,14,17,8,20,Basic,Monthly,2859.05,50
2401,43,Female,47,3,2,27,Premium,Annual,3530.22,22
2402,28,Male,44,19,3,15,Basic,Annual,3230.28,12
2403,52,Male,43,9,5,18,Basic,Annual,666.09,1
2404,25,Female,43,17,8,9,Basic,Quarterly,4502.0,8
2405,63,Male,39,23,9,25,Standard,Monthly,3151.36,58
2406,31,Male,12,18,1,26,Basic,Monthly,3666.19,41
2407,27,Male,48,23,1,4,Basic,Quarterly,1780.15,27
2408,19,Female,5,15,1,13,Premium,Annual,4604.27,21
2409,63,Female,2,1,4,26,Standard,Monthly,2562.82,45
2410,26,Male,54,29,5,14,Standard,Annual,3427.13,54
2411,20,Male,16,26,2,27,Standard,Annual,4765.69,33
2412,38,Male,55,10,2,2,Basic,Monthly,4588.81,38
2413,43,Female,30,8,1,8,Basic,Annual,3259.51,33
2414,25,Male,47,10,5,28,Basic,Monthly,912.13,46
2415,65,Male,43,29,0,0,Premium,Monthly,4757.79,37
2416,19,Female,38,26,8,0,Basic,Quarterly,4922.26,45
2417,23,Male,45,2,9,18,Standard,Monthly,606.64,57
2418,45,Female,51,19,3,5,Premium,Quarterly,2306.46,5
2419,46,Female,42,14,1,10,Premium,Annual,2786.45,15
2420,43,Female,24,8,5,29,Standard,Quarterly,551.2,30
2421,42,Male,51,19,4,17,Basic,Annual,1029.43,3
2422,29,Male,30,1,2,13,Premium,Quarterly,2734.76,28
2423,22,Female,37,16,2,15,Standard,Annual,4819.14,30
2424,51,Male,57,25,4,0,Basic,Monthly,236.27,36
2425,65,Female,59,24,3,23,Premium,Quarterly,4570.97,3
2426,54,Male,53,15,4,26,Premium,Monthly,4503.18,52
2427,32,Female,39,20,1,9,Premium,Monthly,4300.18,44
2428,61,Female,11,24,0,24,Premium,Annual,1950.0,58
2429,53,Male,14,5,4,9,Premium,Annual,2505.04,31
2430,32,Male,23,3,0,12,Basic,Annual,2077.61,14
2431,60,Male,53,17,2,27,Standard,Annual,4743.17,6
2432,65,Male,16,29,7,0,Premium,Quarterly,2654.62,19
2433,40,Female,50,10,7,2,Standard,Monthly,495.0,5
2434,23,Female,21,5,8,13,Standard,Annual,1442.89,55
2435,63,Male,55,11,0,20,Standard,Monthly,2363.96,49
2436,67,Male,55,6,3,15,Basic,Quarterly,4772.42,51
2437,61,Female,4,4,5,22,Standard,Annual,2887.86,59
2438,60,Male,33,7,6,25,Standard,Quarterly,3510.76,54
2439,62,Male,54,19,4,19,Standard,Quarterly,533.75,26
2440,38,Male,47,7,6,5,Premium,Monthly,4398.89,50
2441,40,Male,14,14,9,0,Premium,Monthly,2741.19,56
2442,60,Female,19,17,7,19,Standard,Quarterly,4614.02,55
2443,33,Female,59,23,9,23,Basic,Quarterly,2282.84,44
2444,64,Male,5,17,5,4,Premium,Annual,3447.11,18
2445,32,Female,36,13,3,7,Premium,Monthly,2407.11,37
2446,42,Male,31,27,0,11,Standard,Quarterly,798.53,45
2447,53,Male,45,1,4,0,Standard,Quarterly,1433.04,36
2448,28,Male,18,2,9,12,Basic,Monthly,429.56,31
2449,68,Female,44,18,9,25,Premium,Quarterly,2257.31,18
2450,32,Female,31,4,9,8,Standard,Annual,3281.77,52
2451,21,Female,55,13,3,19,Premium,Quarterly,1294.19,9
2452,38,Female,30,1,4,24,Standard,Quarterly,2502.9,26
2453,30,Female,21,4,3,23,Standard,Monthly,2348.97,2
2454,39,Male,47,2,8,7,Basic,Monthly,2713.76,58
2455,36,Male,30,4,2,12,Premium,Annual,1004.46,32
2456,51,Female,55,16,2,27,Premium,Quarterly,2716.52,42
2457,31,Female,41,4,9,1,Standard,Annual,1884.61,45
2458,21,Female,4,25,6,14,Basic,Quarterly,1501.61,6
2459,65,Male,5,9,1,13,Basic,Quarterly,2971.31,20
2460,69,Female,41,17,8,18,Basic,Monthly,825.38,8
2461,63,Male,45,21,7,25,Premium,Annual,4513.23,45
2462,44,Male,10,23,5,8,Standard,Quarterly,4680.78,4
2463,46,Female,27,20,8,18,Standard,Quarterly,3336.99,25
2464,64,Male,16,28,2,29,Basic,Monthly,1585.46,31
2465,45,Male,30,21,3,13,Basic,Monthly,3167.43,58
2466,52,Female,13,2,6,7,Basic,Monthly,3047.46,19
2467,25,Male,36,3,0,4,Premium,Annual,2017.13,7
2468,33,Female,21,23,0,29,Standard,Annual,1507.51,47
2469,59,Male,45,26,0,6,Basic,Quarterly,925.42,37
2470,53,Female,53,29,7,3,Basic,Annual,1165.18,30
2471,47,Female,40,15,5,7,Standard,Monthly,3299.85,27
2472,35,Male,45,7,2,3,Premium,Monthly,4440.88,17
2473,19,Female,15,4,9,20,Premium,Annual,1986.28,32
2474,66,Male,20,12,6,29,Premium,Quarterly,697.31,19
2475,30,Male,20,1,5,0,Standard,Quarterly,162.75,25
2476,21,Female,45,17,4,25,Premium,Quarterly,2088.94,29
2477,43,Male,55,4,2,7,Basic,Quarterly,1239.58,25
2478,42,Female,59,4,3,6,Premium,Monthly,1680.52,53
2479,47,Male,5,22,0,10,Standard,Annual,1284.18,32
2480,28,Male,54,23,8,20,Premium,Monthly,3354.32,37
2481,24,Female,54,25,4,15,Standard,Quarterly,3228.72,11
2482,48,Male,32,9,1,21,Standard,Quarterly,4570.29,4
2483,61,Male,6,26,8,16,Premium,Monthly,3528.75,46
2484,27,Male,30,28,6,23,Basic,Quarterly,908.21,31
2485,56,Male,26,28,7,24,Standard,Monthly,3782.81,36
2486,30,Male,37,21,2,26,Premium,Monthly,988.21,4
2487,48,Male,13,10,6,4,Standard,Monthly,2837.14,2
2488,24,Male,29,27,0,25,Premium,Monthly,477.68,39
2489,66,Male,5,19,5,6,Basic,Quarterly,331.89,51
2490,59,Female,25,19,9,9,Standard,Quarterly,2374.73,33
2491,59,Male,13,15,5,12,Basic,Quarterly,614.42,44
2492,53,Male,24,22,9,19,Basic,Annual,1602.67,27
2493,37,Female,31,17,5,14,Basic,Monthly,1760.28,26
2494,21,Female,20,7,2,5,Basic,Annual,3870.19,19
2495,24,Female,55,3,5,1,Basic,Monthly,1730.13,57
2496,18,Male,8,5,2,3,Premium,Monthly,2522.07,44
2497,61,Female,9,16,9,20,Basic,Quarterly,3885.67,41
2498,62,Female,21,23,8,13,Premium,Monthly,1104.0,58
2499,59,Male,51,7,6,24,Basic,Annual,4044.0,39
2500,64,Male,20,16,3,28,Basic,Quarterly,4175.79,33
2501,30,Female,15,9,2,24,Standard,Quarterly,4945.35,38
2502,39,Female,26,1,5,23,Premium,Monthly,2275.83,10
2503,38,Male,54,3,8,28,Basic,Quarterly,1916.18,1
2504,39,Male,42,25,2,14,Basic,Annual,3539.83,50
2505,45,Male,11,8,7,27,Basic,Monthly,384.94,35
2506,26,Male,37,18,5,13,Premium,Annual,294.78,11
2507,43,Male,41,24,3,3,Premium,Quarterly,1741.46,59
2508,26,Female,11,24,4,5,Premium,Annual,3674.62,14
2509,32,Male,27,18,2,6,Standard,Annual,670.63,6
2510,27,Male,30,24,1,12,Standard,Quarterly,3214.18,43
2511,41,Male,19,19,8,16,Basic,Monthly,1420.58,39
2512,59,Male,34,7,2,28,Premium,Monthly,3293.21,40
2513,25,Male,38,29,5,16,Premium,Quarterly,2339.18,25
2514,41,Female,23,25,4,3,Standard,Monthly,664.24,23
2515,33,Male,53,20,9,18,Basic,Annual,1311.69,54
2516,66,Female,1,27,7,25,Premium,Quarterly,1176.6,5
2517,43,Male,3,6,4,19,Premium,Quarterly,906.46,26
2518,44,Female,3,25,7,12,Basic,Monthly,2394.89,18
2519,54,Female,28,27,4,28,Standard,Monthly,4777.86,32
2520,21,Male,14,11,9,8,Standard,Quarterly,3324.64,47
2521,67,Male,52,5,5,1,Premium,Quarterly,4196.41,56
2522,41,Male,30,12,4,29,Basic,Quarterly,4907.29,21
2523,36,Male,58,1,1,19,Basic,Quarterly,2749.05,26
